Date,Rain,Temp Max,Temp Min,Location,Rain,Temp Max,Temp Min,Location
28-07-1952,23.40293694,26.52000046,22.61000061,POINT (72.5 23.5),53.07227707,28.26000023,24.02000046,POINT (72.5 22.5)
29-07-1952,17.37124252,26.65999985,22.89999962,POINT (72.5 23.5),5.040351391,28.26000023,24.29999924,POINT (72.5 22.5)
30-07-1952,24.12295341,26.87000084,23.17000008,POINT (72.5 23.5),40.74832916,27.89999962,24.61000061,POINT (72.5 22.5)
31-07-1952,43.57061386,26.07999992,23.17000008,POINT (72.5 23.5),15.88834095,26.92000008,24.40999985,POINT (72.5 22.5)
01-08-1952,20.2008419,25.88999939,22.70999908,POINT (72.5 23.5),25.62480354,27.57999992,24.14999962,POINT (72.5 22.5)
02-08-1952,3.85308671,28.23999977,22.87999916,POINT (72.5 23.5),8.371975899,29.35000038,24.27000046,POINT (72.5 22.5)
03-08-1952,20.74685669,28.80999947,23.75,POINT (72.5 23.5),1.460724115,29.87999916,25.01000023,POINT (72.5 22.5)
04-08-1952,39.89126968,28.54000092,23.20000076,POINT (72.5 23.5),16.58465576,29.71999931,24.28000069,POINT (72.5 22.5)
05-08-1952,45.67973709,27.19000053,22.81999969,POINT (72.5 23.5),15.78230572,27.32999992,23.94000053,POINT (72.5 22.5)
06-08-1952,7.952852726,27.30999947,22.80999947,POINT (72.5 23.5),9.073889732,29.20000076,24.06999969,POINT (72.5 22.5)
07-08-1952,3.565461159,27.96999931,23.38999939,POINT (72.5 23.5),20.7574501,29.23999977,24.92000008,POINT (72.5 22.5)
08-08-1952,0.960131168,29.37000084,24.57999992,POINT (72.5 23.5),2.862752676,29.60000038,25.22999954,POINT (72.5 22.5)
09-08-1952,5.036989212,28.84000015,23.47999954,POINT (72.5 23.5),2.745059252,29.67000008,24.75,POINT (72.5 22.5)
10-08-1952,7.032149792,29.29999924,22.93000031,POINT (72.5 23.5),0.143785626,30.25,24.25,POINT (72.5 22.5)
11-08-1952,1.837310672,29.64999962,22.46999931,POINT (72.5 23.5),5.273651123,30.30999947,23.76000023,POINT (72.5 22.5)
12-08-1952,0.420778781,28.98999977,22.77000046,POINT (72.5 23.5),0.939067781,29.94000053,24.28000069,POINT (72.5 22.5)
13-08-1952,0,29.17000008,22.62999916,POINT (72.5 23.5),0.903357565,30.02000046,24.27000046,POINT (72.5 22.5)
14-08-1952,0,29.62999916,22.96999931,POINT (72.5 23.5),0,30.93000031,24.31999969,POINT (72.5 22.5)
15-08-1952,0,30.69000053,23.42000008,POINT (72.5 23.5),2.357800007,31.59000015,24.77000046,POINT (72.5 22.5)
16-08-1952,0,29.23999977,23.46999931,POINT (72.5 23.5),0,30.73999977,24.57999992,POINT (72.5 22.5)
17-08-1952,0.191510394,29.57999992,23.25,POINT (72.5 23.5),0,31.10000038,24.39999962,POINT (72.5 22.5)
18-08-1952,3.263025284,29.79000092,22.95999908,POINT (72.5 23.5),3.966167688,30.53000069,24.42000008,POINT (72.5 22.5)
19-08-1952,1.712319851,29.19000053,23.12000084,POINT (72.5 23.5),0,30.39999962,24.45000076,POINT (72.5 22.5)
20-08-1952,0,29.35000038,23.37000084,POINT (72.5 23.5),1.552500129,30.18000031,24.73999977,POINT (72.5 22.5)
21-08-1952,0,29.55999947,23.02000046,POINT (72.5 23.5),0,30.77000046,24.42000008,POINT (72.5 22.5)
22-08-1952,0,30.02000046,23.62999916,POINT (72.5 23.5),0,31.09000015,24.82999992,POINT (72.5 22.5)
23-08-1952,0,30.57999992,23.59000015,POINT (72.5 23.5),0,31.11000061,24.63999939,POINT (72.5 22.5)
24-08-1952,0,31.87999916,23.89999962,POINT (72.5 23.5),0,32.72999954,25.14999962,POINT (72.5 22.5)
25-08-1952,0,31.05999947,23.61000061,POINT (72.5 23.5),0,32.00999832,24.94000053,POINT (72.5 22.5)
26-08-1952,0,30.15999985,23.20000076,POINT (72.5 23.5),0,31.34000015,24.62000084,POINT (72.5 22.5)
27-08-1952,0,30.01000023,22.76000023,POINT (72.5 23.5),0,31.62000084,24.44000053,POINT (72.5 22.5)
28-08-1952,0,31.25,22.75,POINT (72.5 23.5),0,32.31999969,24.39999962,POINT (72.5 22.5)
29-08-1952,0,31.09000015,22.34000015,POINT (72.5 23.5),0,32.29999924,23.90999985,POINT (72.5 22.5)
30-08-1952,0,31.11000061,22.27000046,POINT (72.5 23.5),0,31.93000031,23.80999947,POINT (72.5 22.5)
31-08-1952,0,31.52000046,22.22999954,POINT (72.5 23.5),0,32.24000168,24,POINT (72.5 22.5)
01-09-1952,0,30.89999962,23.18000031,POINT (72.5 23.5),0,31.52000046,24.42000008,POINT (72.5 22.5)
02-09-1952,0,31.01000023,23.12000084,POINT (72.5 23.5),0,31.95000076,24.38999939,POINT (72.5 22.5)
03-09-1952,0,31.01000023,23,POINT (72.5 23.5),0,32,24.25,POINT (72.5 22.5)
04-09-1952,0,30.96999931,23.01000023,POINT (72.5 23.5),0,31.88999939,24.29000092,POINT (72.5 22.5)
05-09-1952,0,30.94000053,22.95000076,POINT (72.5 23.5),0,31.90999985,24.29999924,POINT (72.5 22.5)
06-09-1952,0,31.04999924,23,POINT (72.5 23.5),0,31.97999954,24.29999924,POINT (72.5 22.5)
07-09-1952,0,30.98999977,22.84000015,POINT (72.5 23.5),4.462978363,31.93000031,24.17000008,POINT (72.5 22.5)
08-09-1952,0,30.95999908,22.70000076,POINT (72.5 23.5),0,31.80999947,24.07999992,POINT (72.5 22.5)
09-09-1952,0,31.23999977,22.62999916,POINT (72.5 23.5),0,32.24000168,24.11000061,POINT (72.5 22.5)
10-09-1952,0,31.27000046,22.65999985,POINT (72.5 23.5),0,32.13999939,24.11000061,POINT (72.5 22.5)
11-09-1952,0,31.53000069,22.76000023,POINT (72.5 23.5),0,32.27000046,24.17000008,POINT (72.5 22.5)
12-09-1952,0,31.78000069,22.77000046,POINT (72.5 23.5),0,32.49000168,23.94000053,POINT (72.5 22.5)
13-09-1952,0,31.82999992,22.81999969,POINT (72.5 23.5),0,32.58000183,24.04999924,POINT (72.5 22.5)
14-09-1952,0,32.15000153,22.86000061,POINT (72.5 23.5),0,32.70999908,24.17000008,POINT (72.5 22.5)
15-09-1952,0,32.00999832,22.73999977,POINT (72.5 23.5),0,32.79999924,24.11000061,POINT (72.5 22.5)
16-09-1952,0,32.25,22.70999908,POINT (72.5 23.5),0,32.88999939,24.01000023,POINT (72.5 22.5)
17-09-1952,0,32.34000015,22.51000023,POINT (72.5 23.5),0,33.15000153,23.88999939,POINT (72.5 22.5)
18-09-1952,0,32.66999817,22.59000015,POINT (72.5 23.5),0,33.40000153,23.88999939,POINT (72.5 22.5)
19-09-1952,0,32.75,22.54000092,POINT (72.5 23.5),0,33.52999878,24.10000038,POINT (72.5 22.5)
20-09-1952,0,32.93000031,22.52000046,POINT (72.5 23.5),0,33.72000122,24.01000023,POINT (72.5 22.5)
21-09-1952,1.126146317,33.25,22.61000061,POINT (72.5 23.5),0,33.81000137,24.35000038,POINT (72.5 22.5)
22-09-1952,0,33.40999985,22.77000046,POINT (72.5 23.5),0,34.00999832,24.35000038,POINT (72.5 22.5)
23-09-1952,0,33.66999817,22.63999939,POINT (72.5 23.5),0,34.20999908,24.20999908,POINT (72.5 22.5)
24-09-1952,0.261186749,33.63999939,22.48999977,POINT (72.5 23.5),0,34.16999817,24.19000053,POINT (72.5 22.5)
25-09-1952,2.545596838,33.41999817,22.45000076,POINT (72.5 23.5),0,34.09999847,24.06999969,POINT (72.5 22.5)
26-09-1952,0,33.61999893,22.28000069,POINT (72.5 23.5),0,34.20000076,24.13999939,POINT (72.5 22.5)
27-09-1952,0,33.77000046,22.06999969,POINT (72.5 23.5),0,34.31999969,23.95000076,POINT (72.5 22.5)
28-09-1952,0,33.88000107,22.36000061,POINT (72.5 23.5),0,34.40999985,24.17000008,POINT (72.5 22.5)
29-09-1952,0,34.09000015,22.37999916,POINT (72.5 23.5),0,34.56000137,24.26000023,POINT (72.5 22.5)
30-09-1952,0,34.27000046,22.36000061,POINT (72.5 23.5),4.884014606,34.79000092,24.15999985,POINT (72.5 22.5)
01-10-1952,0,36.47999954,23.84000015,POINT (72.5 23.5),0,36.77999878,25.32999992,POINT (72.5 22.5)
02-10-1952,0,37.43000031,23.71999931,POINT (72.5 23.5),0,37.45000076,25.62000084,POINT (72.5 22.5)
03-10-1952,0,38.11000061,24.15999985,POINT (72.5 23.5),0,38.49000168,25.55999947,POINT (72.5 22.5)
04-10-1952,0,37.90000153,23.72999954,POINT (72.5 23.5),0,39.00999832,25.19000053,POINT (72.5 22.5)
05-10-1952,0,37.47000122,23.22999954,POINT (72.5 23.5),0,38.02000046,25.57999992,POINT (72.5 22.5)
06-10-1952,0,38.02000046,23.46999931,POINT (72.5 23.5),0,38.63999939,25.69000053,POINT (72.5 22.5)
07-10-1952,0,37.43000031,24.05999947,POINT (72.5 23.5),0,39.02000046,26.12000084,POINT (72.5 22.5)
08-10-1952,0,36.72000122,23.61000061,POINT (72.5 23.5),0,37.58000183,25.77000046,POINT (72.5 22.5)
09-10-1952,0,35.79999924,22.68000031,POINT (72.5 23.5),0,36.79000092,25.26000023,POINT (72.5 22.5)
10-10-1952,0,36.56999969,21.30999947,POINT (72.5 23.5),0,37.77999878,23.77000046,POINT (72.5 22.5)
11-10-1952,0,36.61999893,22.09000015,POINT (72.5 23.5),0,37.20000076,23.95999908,POINT (72.5 22.5)
12-10-1952,0,35.83000183,21.81999969,POINT (72.5 23.5),0,36.65999985,24.17000008,POINT (72.5 22.5)
13-10-1952,0,34.41999817,20.59000015,POINT (72.5 23.5),0,35.45999908,23.14999962,POINT (72.5 22.5)
14-10-1952,0,32.70000076,19.14999962,POINT (72.5 23.5),0,34.06000137,22.04999924,POINT (72.5 22.5)
15-10-1952,0,32.97000122,19.59000015,POINT (72.5 23.5),0,33.84000015,21.97999954,POINT (72.5 22.5)
16-10-1952,0,35.18000031,20.70000076,POINT (72.5 23.5),0,36.15999985,23.29000092,POINT (72.5 22.5)
17-10-1952,0,36.04999924,20.97999954,POINT (72.5 23.5),0,37.68000031,23.28000069,POINT (72.5 22.5)
18-10-1952,0,36.06000137,20.03000069,POINT (72.5 23.5),0,37.93000031,22.95999908,POINT (72.5 22.5)
19-10-1952,0,36.13999939,19.47999954,POINT (72.5 23.5),0,37.59999847,22.25,POINT (72.5 22.5)
20-10-1952,0,35.18000031,19.71999931,POINT (72.5 23.5),0,36.72000122,22.12000084,POINT (72.5 22.5)
21-10-1952,0,34.77999878,18.71999931,POINT (72.5 23.5),0,35.88000107,21.5,POINT (72.5 22.5)
22-10-1952,0,33.34000015,18.13999939,POINT (72.5 23.5),0,34.5,21.23999977,POINT (72.5 22.5)
23-10-1952,0,32.54999924,17.42000008,POINT (72.5 23.5),0,33.52000046,19.73999977,POINT (72.5 22.5)
24-10-1952,0.261186749,32.97000122,17.55999947,POINT (72.5 23.5),0,33.79000092,20.37000084,POINT (72.5 22.5)
25-10-1952,0,33.22999954,16.97999954,POINT (72.5 23.5),0,33.86000061,19.38999939,POINT (72.5 22.5)
26-10-1952,0,32.72999954,17.13999939,POINT (72.5 23.5),0,33.56000137,19.09000015,POINT (72.5 22.5)
27-10-1952,0,33.34999847,16.40999985,POINT (72.5 23.5),0,34.13000107,19.36000061,POINT (72.5 22.5)
28-10-1952,0,33.45000076,16.01000023,POINT (72.5 23.5),0,34.68999863,18.59000015,POINT (72.5 22.5)
29-10-1952,0,33.77999878,14.81999969,POINT (72.5 23.5),0,35.45999908,17.92000008,POINT (72.5 22.5)
30-10-1952,0,33.95000076,15.15999985,POINT (72.5 23.5),0,35.63999939,18.10000038,POINT (72.5 22.5)
31-10-1952,0,33.97000122,15.39999962,POINT (72.5 23.5),0,35.59999847,17.79999924,POINT (72.5 22.5)
01-11-1952,0,33.70000076,14.47000027,POINT (72.5 23.5),0,35.38000107,17.23999977,POINT (72.5 22.5)
02-11-1952,0,33.70000076,14.60000038,POINT (72.5 23.5),0,35.41999817,17.40999985,POINT (72.5 22.5)
03-11-1952,0,33.20999908,14.25,POINT (72.5 23.5),0,34.79999924,17.37000084,POINT (72.5 22.5)
04-11-1952,0,33.47999954,14.82999992,POINT (72.5 23.5),0,35.16999817,17.65999985,POINT (72.5 22.5)
05-11-1952,0,32.52999878,15.44999981,POINT (72.5 23.5),0,34.22000122,17.75,POINT (72.5 22.5)
06-11-1952,0,33.47000122,15.40999985,POINT (72.5 23.5),0,35.08000183,18.18000031,POINT (72.5 22.5)
07-11-1952,0,32.99000168,15.63000011,POINT (72.5 23.5),0,34.54999924,18.23999977,POINT (72.5 22.5)
08-11-1952,0,32.75,15.65999985,POINT (72.5 23.5),0,33.88999939,18.11000061,POINT (72.5 22.5)
09-11-1952,0,32.90999985,15.47000027,POINT (72.5 23.5),0,34.38999939,18.22999954,POINT (72.5 22.5)
10-11-1952,0,32.79999924,15.02999973,POINT (72.5 23.5),0,35.00999832,17.78000069,POINT (72.5 22.5)
11-11-1952,0,32.27000046,15.13000011,POINT (72.5 23.5),0,33.97999954,17.51000023,POINT (72.5 22.5)
12-11-1952,0,31.55999947,15.52000046,POINT (72.5 23.5),0,32.93000031,18.64999962,POINT (72.5 22.5)
13-11-1952,0,31.61000061,15.97999954,POINT (72.5 23.5),0,32.95999908,18.53000069,POINT (72.5 22.5)
14-11-1952,0,32.31000137,14.96000004,POINT (72.5 23.5),0,34.29000092,17.54000092,POINT (72.5 22.5)
15-11-1952,0,31.38999939,13.51000023,POINT (72.5 23.5),0,33.31999969,16.25,POINT (72.5 22.5)
16-11-1952,0,30.52000046,12.51000023,POINT (72.5 23.5),0,32.84999847,15.43999958,POINT (72.5 22.5)
17-11-1952,0,30.76000023,12.06000042,POINT (72.5 23.5),0,32.72000122,14.78999996,POINT (72.5 22.5)
18-11-1952,0,31.62999916,11.97999954,POINT (72.5 23.5),0,33.63000107,14.93000031,POINT (72.5 22.5)
19-11-1952,0,31.56999969,11.13000011,POINT (72.5 23.5),0,33.25999832,14.39000034,POINT (72.5 22.5)
20-11-1952,0,31.80999947,11.13000011,POINT (72.5 23.5),0,33.61000061,14.14000034,POINT (72.5 22.5)
21-11-1952,0,31.79999924,10.84000015,POINT (72.5 23.5),0,33.90000153,13.86999989,POINT (72.5 22.5)
22-11-1952,0,31.75,11.02000046,POINT (72.5 23.5),0,33.86999893,13.97999954,POINT (72.5 22.5)
23-11-1952,0,32.59999847,11.15999985,POINT (72.5 23.5),0,34.40999985,13.94999981,POINT (72.5 22.5)
24-11-1952,0,31.20000076,11.92000008,POINT (72.5 23.5),0,33.43000031,14.39999962,POINT (72.5 22.5)
25-11-1952,0,31.04999924,12.39000034,POINT (72.5 23.5),0,32.49000168,15.10000038,POINT (72.5 22.5)
26-11-1952,0,30.51000023,13.36999989,POINT (72.5 23.5),0,31.64999962,15.89000034,POINT (72.5 22.5)
27-11-1952,0,30.37000084,12.85000038,POINT (72.5 23.5),0,31.38999939,15.60999966,POINT (72.5 22.5)
28-11-1952,0,29.32999992,11.85999966,POINT (72.5 23.5),0,30.62000084,15.02000046,POINT (72.5 22.5)
29-11-1952,0,30.5,11.56000042,POINT (72.5 23.5),0,31.62999916,14.84000015,POINT (72.5 22.5)
30-11-1952,0,29.86000061,12.05000019,POINT (72.5 23.5),0,31.97999954,14.76000023,POINT (72.5 22.5)
01-12-1952,0,30.29999924,12.14000034,POINT (72.5 23.5),0,32.24000168,15.38000011,POINT (72.5 22.5)
02-12-1952,0,28.65999985,10.63000011,POINT (72.5 23.5),0,31,13.71000004,POINT (72.5 22.5)
03-12-1952,0,29.37999916,11.89999962,POINT (72.5 23.5),0,31.86000061,15.35999966,POINT (72.5 22.5)
04-12-1952,0,30.79000092,12.35999966,POINT (72.5 23.5),0,33.36000061,16.26000023,POINT (72.5 22.5)
05-12-1952,0,31.42000008,14.31999969,POINT (72.5 23.5),0,34.13999939,17.63999939,POINT (72.5 22.5)
06-12-1952,0,31.35000038,14.28999996,POINT (72.5 23.5),0,33.59999847,17.26000023,POINT (72.5 22.5)
07-12-1952,0,31.14999962,14.18000031,POINT (72.5 23.5),0,33.70000076,16.20999908,POINT (72.5 22.5)
08-12-1952,0,28.94000053,12.69999981,POINT (72.5 23.5),0,30.90999985,15.47999954,POINT (72.5 22.5)
09-12-1952,0,29.79000092,12.64000034,POINT (72.5 23.5),0,32.15000153,15.52999973,POINT (72.5 22.5)
10-12-1952,0,28.55999947,13.10999966,POINT (72.5 23.5),0,30.57999992,16.18000031,POINT (72.5 22.5)
11-12-1952,0,28.82999992,13.88000011,POINT (72.5 23.5),0,30.88999939,17.32999992,POINT (72.5 22.5)
12-12-1952,0,30.34000015,13.53999996,POINT (72.5 23.5),0,32.40000153,16.73999977,POINT (72.5 22.5)
13-12-1952,0,30.94000053,13.30000019,POINT (72.5 23.5),0,32.79999924,16.26000023,POINT (72.5 22.5)
14-12-1952,0,30.64999962,11.57999992,POINT (72.5 23.5),0,32.68999863,14.60999966,POINT (72.5 22.5)
15-12-1952,0,30.18000031,11.72999954,POINT (72.5 23.5),0,31.93000031,14.81999969,POINT (72.5 22.5)
16-12-1952,0,29.69000053,11.17000008,POINT (72.5 23.5),0,31.82999992,13.93000031,POINT (72.5 22.5)
17-12-1952,0,29.37999916,12.25,POINT (72.5 23.5),0,31.12000084,14.5,POINT (72.5 22.5)
18-12-1952,0,28.20999908,11.07999992,POINT (72.5 23.5),0,30.30999947,14.02000046,POINT (72.5 22.5)
19-12-1952,0,26.82999992,10.65999985,POINT (72.5 23.5),0,28.90999985,13.85999966,POINT (72.5 22.5)
20-12-1952,0,26.61000061,10.85999966,POINT (72.5 23.5),0,28.86000061,13.65999985,POINT (72.5 22.5)
21-12-1952,0,27.29999924,11.52999973,POINT (72.5 23.5),0,29.38999939,14.71000004,POINT (72.5 22.5)
22-12-1952,0,27.89999962,11.92000008,POINT (72.5 23.5),0,30.81999969,15.19999981,POINT (72.5 22.5)
23-12-1952,0,27.26000023,11.32999992,POINT (72.5 23.5),0,30.09000015,14.85000038,POINT (72.5 22.5)
24-12-1952,0,27.87999916,10.64999962,POINT (72.5 23.5),0,30,14.15999985,POINT (72.5 22.5)
25-12-1952,0,27.81999969,11.81999969,POINT (72.5 23.5),0,30.35000038,14.64000034,POINT (72.5 22.5)
26-12-1952,0,27.96999931,12.89000034,POINT (72.5 23.5),0,30.37999916,15.85000038,POINT (72.5 22.5)
27-12-1952,0,28.10000038,12.81999969,POINT (72.5 23.5),0,30.62999916,15.69999981,POINT (72.5 22.5)
28-12-1952,0,27.04000092,10.31999969,POINT (72.5 23.5),0,30,13.61999989,POINT (72.5 22.5)
29-12-1952,0,26.47999954,9.130000114,POINT (72.5 23.5),0,29.19000053,12.47999954,POINT (72.5 22.5)
30-12-1952,0,27.60000038,11.17000008,POINT (72.5 23.5),0,29.67000008,13.60000038,POINT (72.5 22.5)
31-12-1952,0,28.27000046,11.35000038,POINT (72.5 23.5),0,30.39999962,14.15999985,POINT (72.5 22.5)
01-01-1953,0,26.81999969,10.07999992,POINT (72.5 23.5),0,29.52000046,13.44999981,POINT (72.5 22.5)
02-01-1953,0,25.80999947,9.75,POINT (72.5 23.5),0,28.31999969,12.94999981,POINT (72.5 22.5)
03-01-1953,0,25.65999985,9.010000229,POINT (72.5 23.5),0,28.70000076,12.52999973,POINT (72.5 22.5)
04-01-1953,0,23.78000069,11.28999996,POINT (72.5 23.5),0,26.70000076,14.82999992,POINT (72.5 22.5)
05-01-1953,1.750792623,22.72999954,13.55000019,POINT (72.5 23.5),0,25.75,16.72999954,POINT (72.5 22.5)
06-01-1953,6.55581665,25.45000076,13.52999973,POINT (72.5 23.5),0.517255187,28.82999992,16.62000084,POINT (72.5 22.5)
07-01-1953,5.46350193,24.45999908,12.86999989,POINT (72.5 23.5),17.95158768,27.61000061,15.52999973,POINT (72.5 22.5)
08-01-1953,0,23.23999977,12.15999985,POINT (72.5 23.5),0,25.80999947,14.47999954,POINT (72.5 22.5)
09-01-1953,0,25.60000038,13.39999962,POINT (72.5 23.5),0,28.21999931,16.07999992,POINT (72.5 22.5)
10-01-1953,0,27.46999931,14.47999954,POINT (72.5 23.5),0,29.70000076,16.72999954,POINT (72.5 22.5)
11-01-1953,0,29.31999969,14.64000034,POINT (72.5 23.5),0,31.39999962,16.96999931,POINT (72.5 22.5)
12-01-1953,0,28.12999916,12.98999977,POINT (72.5 23.5),0,30.39999962,16.09000015,POINT (72.5 22.5)
13-01-1953,0,27.90999985,13.31999969,POINT (72.5 23.5),0,30.35000038,15.42000008,POINT (72.5 22.5)
14-01-1953,0,27.36000061,12.27999973,POINT (72.5 23.5),0,30.01000023,14.47000027,POINT (72.5 22.5)
15-01-1953,0,27.53000069,12.34000015,POINT (72.5 23.5),0,30.04999924,14.89000034,POINT (72.5 22.5)
16-01-1953,0,27.06999969,9.909999847,POINT (72.5 23.5),0,29.20999908,12.46000004,POINT (72.5 22.5)
17-01-1953,0,23.36000061,6.480000019,POINT (72.5 23.5),0,26.51000023,9.369999886,POINT (72.5 22.5)
18-01-1953,0,23.87999916,7.46999979,POINT (72.5 23.5),0,27.04999924,10.28999996,POINT (72.5 22.5)
19-01-1953,0,26.52000046,8.539999962,POINT (72.5 23.5),0,28.87999916,11.17000008,POINT (72.5 22.5)
20-01-1953,0,25.68000031,9.180000305,POINT (72.5 23.5),0,28.46999931,12.19999981,POINT (72.5 22.5)
21-01-1953,0,22.93000031,8.119999886,POINT (72.5 23.5),0,26.39999962,10.77999973,POINT (72.5 22.5)
22-01-1953,0,21.93000031,6.929999828,POINT (72.5 23.5),0,25.13999939,9.729999542,POINT (72.5 22.5)
23-01-1953,0,22.75,6.860000134,POINT (72.5 23.5),0,25.94000053,9.600000381,POINT (72.5 22.5)
24-01-1953,0,23.71999931,7.699999809,POINT (72.5 23.5),0,27.04999924,10.28999996,POINT (72.5 22.5)
25-01-1953,0,26.15999985,9.260000229,POINT (72.5 23.5),0,28.79999924,11.13000011,POINT (72.5 22.5)
26-01-1953,0,28.56999969,10.25,POINT (72.5 23.5),0,31.01000023,12.19999981,POINT (72.5 22.5)
27-01-1953,0,28.78000069,12.09000015,POINT (72.5 23.5),0,31.09000015,14.09000015,POINT (72.5 22.5)
28-01-1953,0,29.15999985,14.06000042,POINT (72.5 23.5),0,30.93000031,16.40999985,POINT (72.5 22.5)
29-01-1953,0,27.79000092,12.60999966,POINT (72.5 23.5),0,30.51000023,14.73999977,POINT (72.5 22.5)
30-01-1953,0,27.28000069,10.44999981,POINT (72.5 23.5),0,29.52000046,12.88000011,POINT (72.5 22.5)
31-01-1953,0,27.04999924,9.779999733,POINT (72.5 23.5),0,29.72999954,12.21000004,POINT (72.5 22.5)
01-02-1953,0,27.93000031,10.01000023,POINT (72.5 23.5),0,29.68000031,12.32999992,POINT (72.5 22.5)
02-02-1953,0,28.34000015,12.14000034,POINT (72.5 23.5),0,30.30999947,14.47000027,POINT (72.5 22.5)
03-02-1953,0,29.31999969,12.90999985,POINT (72.5 23.5),0,31.59000015,14.88000011,POINT (72.5 22.5)
04-02-1953,0,31.62999916,13.22000027,POINT (72.5 23.5),0,33.79000092,15.60999966,POINT (72.5 22.5)
05-02-1953,0,29.78000069,12.81999969,POINT (72.5 23.5),0,31.15999985,15.27000046,POINT (72.5 22.5)
06-02-1953,0,27.75,12.07999992,POINT (72.5 23.5),0,29.70999908,15.13000011,POINT (72.5 22.5)
07-02-1953,0,27.87000084,11.78999996,POINT (72.5 23.5),0,29.94000053,14.01000023,POINT (72.5 22.5)
08-02-1953,0,27.51000023,12.02000046,POINT (72.5 23.5),0,30.09000015,14.57999992,POINT (72.5 22.5)
09-02-1953,0,29.22999954,13.02999973,POINT (72.5 23.5),0,31.88999939,15.72999954,POINT (72.5 22.5)
10-02-1953,0,30.25,12.97999954,POINT (72.5 23.5),0,32.63000107,15.35999966,POINT (72.5 22.5)
11-02-1953,0,31.62000084,14.03999996,POINT (72.5 23.5),0,33.31000137,16.04999924,POINT (72.5 22.5)
12-02-1953,0,31.27000046,14.82999992,POINT (72.5 23.5),0,33.68000031,16.95999908,POINT (72.5 22.5)
13-02-1953,0,31.98999977,15.64000034,POINT (72.5 23.5),0,34.72999954,17.86000061,POINT (72.5 22.5)
14-02-1953,0,31.88999939,15.77999973,POINT (72.5 23.5),0,34.02999878,18.04999924,POINT (72.5 22.5)
15-02-1953,0,32.27999878,16.19000053,POINT (72.5 23.5),0,34.15999985,18.46999931,POINT (72.5 22.5)
16-02-1953,0,33.97999954,17.22999954,POINT (72.5 23.5),0,35.93999863,19.04999924,POINT (72.5 22.5)
17-02-1953,0,33.84999847,17.62999916,POINT (72.5 23.5),0,35.97999954,19.31999969,POINT (72.5 22.5)
18-02-1953,0,32.47999954,16.36000061,POINT (72.5 23.5),0,35.00999832,18.94000053,POINT (72.5 22.5)
19-02-1953,0,31.65999985,12.22000027,POINT (72.5 23.5),0,34.06000137,15.14999962,POINT (72.5 22.5)
20-02-1953,0,30.36000061,11.30000019,POINT (72.5 23.5),0,32.81999969,13.44999981,POINT (72.5 22.5)
21-02-1953,0,30.36000061,12.52999973,POINT (72.5 23.5),0,32.43000031,14.43999958,POINT (72.5 22.5)
22-02-1953,0,32.75999832,13.56999969,POINT (72.5 23.5),0,34.49000168,15.52999973,POINT (72.5 22.5)
23-02-1953,0,33.63999939,13.88000011,POINT (72.5 23.5),0,35.34999847,16.38999939,POINT (72.5 22.5)
24-02-1953,0,33.74000168,15.27999973,POINT (72.5 23.5),0,34.61000061,17.63999939,POINT (72.5 22.5)
25-02-1953,0,33.72000122,15.98999977,POINT (72.5 23.5),0,35.81999969,18.65999985,POINT (72.5 22.5)
26-02-1953,0,35.15000153,16.05999947,POINT (72.5 23.5),0,37.79999924,18.81999969,POINT (72.5 22.5)
27-02-1953,0,35.61000061,17.26000023,POINT (72.5 23.5),0,37.27000046,19.38999939,POINT (72.5 22.5)
28-02-1953,0,36.29999924,18.79000092,POINT (72.5 23.5),0,38.25,21.38999939,POINT (72.5 22.5)
01-03-1953,0,34.5,17.03000069,POINT (72.5 23.5),0,35.47999954,19.42000008,POINT (72.5 22.5)
02-03-1953,0,34.02000046,17.85000038,POINT (72.5 23.5),0,35.15999985,19.75,POINT (72.5 22.5)
03-03-1953,0,34.31000137,18.76000023,POINT (72.5 23.5),0,36.04999924,20.5,POINT (72.5 22.5)
04-03-1953,0,35.02000046,18.47999954,POINT (72.5 23.5),0,36.25,20.57999992,POINT (72.5 22.5)
05-03-1953,0,34.59000015,18.80999947,POINT (72.5 23.5),0,35.74000168,20.93000031,POINT (72.5 22.5)
06-03-1953,0,34.47999954,20,POINT (72.5 23.5),0,36.38000107,22.46999931,POINT (72.5 22.5)
07-03-1953,0,34.00999832,18.95000076,POINT (72.5 23.5),0,35.95999908,20.96999931,POINT (72.5 22.5)
08-03-1953,0,33.93000031,19.11000061,POINT (72.5 23.5),0,35.83000183,20.52000046,POINT (72.5 22.5)
09-03-1953,0,34.34999847,20.87000084,POINT (72.5 23.5),0,36.06000137,22.35000038,POINT (72.5 22.5)
10-03-1953,0,35.11000061,19.70000076,POINT (72.5 23.5),0,35.95000076,21.62999916,POINT (72.5 22.5)
11-03-1953,0,34.75999832,20.75,POINT (72.5 23.5),0,35.59999847,21.77000046,POINT (72.5 22.5)
12-03-1953,0,35.02000046,18.87000084,POINT (72.5 23.5),0,35.52999878,20.56999969,POINT (72.5 22.5)
13-03-1953,0,34.66999817,17.98999977,POINT (72.5 23.5),0,35.81000137,19.92000008,POINT (72.5 22.5)
14-03-1953,0,35.11000061,15.25,POINT (72.5 23.5),0,36.13999939,17.64999962,POINT (72.5 22.5)
15-03-1953,0,35.06000137,18.37000084,POINT (72.5 23.5),0,35.95999908,20.21999931,POINT (72.5 22.5)
