Date,Rain,Temp Max,Temp Min
08-10-1951,0.560979426,34,22.20000076
09-10-1951,0,32.95000076,22.45999908
10-10-1951,0,33.83000183,22.29999924
11-10-1951,0,33.72999954,22.87999916
12-10-1951,0,33.56000137,22.59000015
13-10-1951,0,33.45999908,22.98999977
14-10-1951,0,33.93000031,23.22999954
15-10-1951,3.753964663,33.43000031,22.68000031
16-10-1951,9.548134804,33.70000076,21.79000092
17-10-1951,0,32.13000107,21.98999977
18-10-1951,3.36101079,32.88999939,22.81999969
19-10-1951,0,31.56999969,22.98999977
20-10-1951,0.183236241,32.83000183,22.77000046
21-10-1951,1.771438241,32.97999954,21.43000031
22-10-1951,0,33.52999878,21.53000069
23-10-1951,0,33.79000092,21.75
24-10-1951,3.542876482,33.86999893,21.64999962
25-10-1951,0,33.95000076,19.98999977
26-10-1951,0,32.83000183,19.37000084
27-10-1951,0,32.25,20.48999977
28-10-1951,0,31.54000092,21.5
29-10-1951,17.09776497,31.81999969,21.54000092
30-10-1951,0,32.22999954,20.48999977
31-10-1951,0,32.47000122,21.37000084
01-11-1951,0,31.19000053,21.18000031
02-11-1951,0,31.07999992,21.65999985
03-11-1951,0,31.15999985,21.87999916
04-11-1951,0,31.06999969,21.62000084
05-11-1951,0,31,21.20000076
06-11-1951,0,30.96999931,21.12999916
07-11-1951,0,30.98999977,21.57999992
08-11-1951,0,31.12999916,21.79000092
09-11-1951,0,31.27000046,21.65999985
10-11-1951,0,31.86000061,18.60000038
11-11-1951,0,31.18000031,17.36000061
12-11-1951,0,30.46999931,16.45999908
13-11-1951,0,29.84000015,16.21999931
14-11-1951,0,29.54999924,15.17000008
15-11-1951,0,30.25,15.72999954
16-11-1951,0,30.17000008,15.84000015
17-11-1951,0,29.44000053,15.88000011
18-11-1951,0,29.94000053,17.56999969
19-11-1951,0,30.56999969,19.67000008
20-11-1951,0,31.60000038,20.60000038
21-11-1951,0,32,21.25
22-11-1951,0,31.62999916,21.39999962
23-11-1951,0,32.00999832,19.55999947
24-11-1951,0,30.68000031,15.60999966
25-11-1951,0,30.19000053,15.77999973
26-11-1951,0,31.87000084,16.07999992
27-11-1951,0,32.31000137,18.70000076
28-11-1951,0,31.42000008,17.88999939
29-11-1951,0,31.22999954,17.19000053
30-11-1951,0,30.42000008,16.57999992
01-12-1951,0,30.14999962,16.20999908
02-12-1951,0,30.12000084,16.07999992
03-12-1951,0,29.79999924,15.35999966
04-12-1951,0,28.45999908,14.76000023
05-12-1951,0,28.12000084,12.72000027
06-12-1951,0,27.71999931,11.90999985
07-12-1951,0,27.64999962,12.72999954
08-12-1951,0,28.54000092,13.81000042
09-12-1951,0,28.57999992,12.17000008
10-12-1951,0,28.25,13.55000019
11-12-1951,0,29.61000061,12.89000034
12-12-1951,0,29.57999992,12.71000004
13-12-1951,0,29.70000076,12.52999973
14-12-1951,0,30.14999962,15.75
15-12-1951,0,30.38999939,16.87000084
16-12-1951,0,29.98999977,18
17-12-1951,0,29.88999939,17.19000053
18-12-1951,0,29.84000015,16.17000008
19-12-1951,0,29.68000031,15.43000031
20-12-1951,0,29.71999931,15.35000038
21-12-1951,0,29.71999931,14.43000031
22-12-1951,0,28.55999947,13.30000019
23-12-1951,0,27.75,12.18000031
24-12-1951,0,27.19000053,11.75
25-12-1951,0,27.56999969,12.51000023
26-12-1951,0,28.75,15.36999989
27-12-1951,0,28.56999969,15.02999973
28-12-1951,0,28.79999924,15.01000023
